User ID,Zip,Membership Type,Bike,Checkout Date,Checkout Time,Checkout Kiosk,Checkout Dock,Bike Checkout Method,Return Date,Return Time,Return Kiosk,Return Dock,Distance (Miles),Estimated Carbon Offset (lbs),Estimated Calories Burned,Duration (Minutes),Bike Model,Charge,Adjusted Duration (Minutes),Adjusted Charge
142396,,24 Hour Kiosk,444 G,6/28/12,9:47 PM,Lamar & Crawford,7,,6/28/12,10:03 PM,Market Square,2,2.40,2.28,96,16,BCycle 1.0,$0.00 ,,
142301,,24 Hour Kiosk,250 R,6/28/12,8:14 PM,Lamar & Crawford,1,,6/28/12,8:29 PM,Lamar & Crawford,1,2.20,2.09,88,15,BCycle 1.0,$0.00 ,,
142300,,24 Hour Kiosk,196 G CRACKED FRAME,6/28/12,8:13 PM,Lamar & Crawford,2,,6/28/12,8:30 PM,Lamar & Crawford,2,2.60,2.47,104,17,BCycle 1.0,$0.00 ,,
142366,,24 Hour Kiosk,157 CRACKED FRAME,6/28/12,7:52 PM,Lamar & Crawford,3,,6/28/12,9:11 PM,Lamar & Crawford,3,11.80,11.21,472,79,BCycle 1.0,$0.00 ,,
142366,,24 Hour Kiosk,025 G,6/28/12,7:51 PM,Lamar & Crawford,1,,6/28/12,9:16 PM,Lamar & Crawford,5,12.80,12.16,512,85,BCycle 1.0,$0.00 ,,
124088,77002,Annual Membership,022 G PRIDE RETIRED,6/28/12,7:06 PM,Market Square,6,,6/28/12,7:24 PM,Market Square,6,2.70,2.57,108,18,BCycle 1.0,$0.00 ,,
142301,,24 Hour Kiosk,250 R,6/28/12,6:44 PM,Lamar & Crawford,4,,6/28/12,8:13 PM,Lamar & Crawford,1,13.40,12.73,536,89,BCycle 1.0,$0.00 ,,
142300,,24 Hour Kiosk,196 G CRACKED FRAME,6/28/12,6:43 PM,Lamar & Crawford,6,,6/28/12,8:11 PM,Lamar & Crawford,2,13.20,12.54,528,88,BCycle 1.0,$0.00 ,,
123189,77004,Annual Membership,533 CRACKED FRAME,6/28/12,3:25 PM,Market Square,2,,6/28/12,3:28 PM,City Hall,1,0.40,0.38,16,3,BCycle 1.0,$0.00 ,,
123189,77004,Annual Membership,402 G CRACKED FRAME,6/28/12,1:53 PM,City Hall,2,,6/28/12,1:58 PM,Market Square,8,0.80,0.76,32,5,BCycle 1.0,$0.00 ,,
128313,77002,Annual Membership,022 G PRIDE RETIRED,6/27/12,6:27 PM,City Hall,1,,6/27/12,6:34 PM,Market Square,6,1.00,0.95,40,7,BCycle 1.0,$0.00 ,,
123639,77004,Annual Membership,157 CRACKED FRAME,6/27/12,5:35 PM,City Hall,8,,6/27/12,5:43 PM,Lamar & Crawford,3,1.20,1.14,48,8,BCycle 1.0,$0.00 ,,
141921,,24 Hour Kiosk,160 G CRACKED FRAME,6/27/12,12:30 PM,Market Square,4,,6/27/12,2:01 PM,Market Square,4,13.60,12.92,544,91,BCycle 1.0,,89,$0.00 
141921,,24 Hour Kiosk,533 CRACKED FRAME,6/27/12,12:29 PM,Market Square,2,,6/27/12,2:01 PM,Market Square,2,13.80,13.11,552,92,BCycle 1.0,,89,$0.00 
141324,,24 Hour Kiosk,022 G PRIDE RETIRED,6/27/12,9:57 AM,City Hall,1,,6/27/12,11:42 AM,City Hall,1,15.80,15.01,632,105,BCycle 1.0,$2.00 ,,
141324,,24 Hour Kiosk,402 G CRACKED FRAME,6/27/12,9:56 AM,City Hall,2,,6/27/12,11:42 AM,City Hall,2,15.90,15.11,636,106,BCycle 1.0,$2.00 ,,
141771,,24 Hour Kiosk,025 G,6/27/12,9:12 AM,Lamar & Crawford,1,,6/27/12,10:37 AM,Lamar & Crawford,1,12.80,12.16,512,85,BCycle 1.0,$0.00 ,,
128313,77002,Annual Membership,222,6/27/12,8:11 AM,Market Square,6,,6/27/12,8:18 AM,City Hall,4,1.00,0.95,40,7,BCycle 1.0,$0.00 ,,
124088,77002,Annual Membership,160 G CRACKED FRAME,6/26/12,8:04 PM,Market Square,6,,6/26/12,8:09 PM,Market Square,4,0.80,0.76,32,5,BCycle 1.0,$0.00 ,,
135820,,24 Hour Kiosk,022 G PRIDE RETIRED,6/26/12,7:29 PM,City Hall,1,,6/26/12,8:07 PM,City Hall,1,5.70,5.42,228,38,BCycle 1.0,$0.00 ,,
141620,77002,24 Hour Pass,533 CRACKED FRAME,6/26/12,7:01 PM,Market Square,4,,6/26/12,9:16 PM,Market Square,2,18.00,17.10,720,135,BCycle 1.0,$4.00 ,,
141625,77002,24 Hour Pass,222,6/26/12,7:00 PM,Market Square,2,,6/26/12,9:16 PM,Market Square,6,18.00,17.10,720,136,BCycle 1.0,$4.00 ,,
141771,,24 Hour Kiosk,025 G,6/26/12,6:13 PM,Lamar & Crawford,1,,6/26/12,7:28 PM,Lamar & Crawford,1,11.20,10.64,448,75,BCycle 1.0,$0.00 ,,
141491,,24 Hour Kiosk,402 G CRACKED FRAME,6/26/12,4:46 PM,Lamar & Crawford,3,,6/26/12,5:17 PM,City Hall,2,4.60,4.37,184,31,BCycle 1.0,$0.00 ,,
141596,,24 Hour Kiosk,160 G CRACKED FRAME,6/26/12,2:37 PM,Market Square,6,,6/26/12,2:37 PM,Market Square,6,0.00,0.00,0,0,BCycle 1.0,$0.00 ,,
125290,,24 Hour Kiosk,022 G PRIDE RETIRED,6/26/12,11:38 AM,City Hall,4,,6/26/12,2:14 PM,City Hall,1,18.00,17.10,720,156,BCycle 1.0,,85,$0.00 
122846,77007,Not Applicable,025 G,6/26/12,11:21 AM,Lamar & Crawford,1,,6/26/12,12:19 PM,Lamar & Crawford,1,8.70,8.27,348,58,BCycle 1.0,$0.00 ,,
122846,77007,Not Applicable,402 G CRACKED FRAME,6/26/12,11:07 AM,Market Square,6,,6/26/12,11:20 AM,Lamar & Crawford,3,2.00,1.90,80,13,BCycle 1.0,$0.00 ,,
141596,,24 Hour Kiosk,533 CRACKED FRAME,6/26/12,9:48 AM,Market Square,4,,6/26/12,2:36 PM,Market Square,4,18.00,17.10,720,288,BCycle 1.0,$14.00 ,,
141596,,24 Hour Kiosk,160 G CRACKED FRAME,6/26/12,9:47 AM,Market Square,3,,6/26/12,2:35 PM,Market Square,6,18.00,17.10,720,288,BCycle 1.0,$14.00 ,,
123675,77010,Annual Membership,196 G CRACKED FRAME,6/26/12,8:09 AM,City Hall,9,,6/26/12,8:19 AM,Lamar & Crawford,6,1.50,1.43,60,10,BCycle 1.0,$0.00 ,,
124744,77303,Annual Membership,222,6/25/12,8:44 PM,Market Square,2,,6/25/12,9:34 PM,Market Square,2,7.50,7.13,300,50,BCycle 1.0,$0.00 ,,
141512,,24 Hour Kiosk,160 G CRACKED FRAME,6/25/12,7:41 PM,City Hall,3,,6/25/12,7:57 PM,Market Square,3,2.40,2.28,96,16,BCycle 1.0,$0.00 ,,
141491,,24 Hour Kiosk,314 G CRACKED FRAME,6/25/12,7:26 PM,City Hall,2,,6/25/12,7:55 PM,City Hall,3,4.40,4.18,176,29,BCycle 1.0,$0.00 ,,
128313,77002,Annual Membership,402 G CRACKED FRAME,6/25/12,6:46 PM,City Hall,2,,6/25/12,6:53 PM,Market Square,6,1.00,0.95,40,7,BCycle 1.0,$0.00 ,,
141491,,24 Hour Kiosk,314 G CRACKED FRAME,6/25/12,6:37 PM,Lamar & Crawford,8,,6/25/12,6:47 PM,City Hall,2,1.50,1.43,60,10,BCycle 1.0,$0.00 ,,
141490,,24 Hour Kiosk,025 G,6/25/12,6:36 PM,Lamar & Crawford,5,,6/25/12,7:41 PM,Lamar & Crawford,1,9.80,9.31,392,65,BCycle 1.0,$0.00 ,,
141487,,24 Hour Kiosk,444 G,6/25/12,6:35 PM,Lamar & Crawford,1,,6/25/12,8:03 PM,Lamar & Crawford,7,13.20,12.54,528,88,BCycle 1.0,$0.00 ,,
141466,,24 Hour Kiosk,402 G CRACKED FRAME,6/25/12,5:34 PM,City Hall,2,,6/25/12,6:09 PM,City Hall,2,5.20,4.94,208,35,BCycle 1.0,$0.00 ,,
123675,77010,Annual Membership,196 G CRACKED FRAME,6/25/12,5:05 PM,Lamar & Crawford,7,,6/25/12,5:22 PM,City Hall,9,2.60,2.47,104,17,BCycle 1.0,$0.00 ,,
123675,77010,Annual Membership,025 G,6/25/12,5:04 PM,Lamar & Crawford,2,,6/25/12,5:05 PM,Lamar & Crawford,5,0.20,0.19,8,1,BCycle 1.0,$0.00 ,,
141444,,24 Hour Kiosk,444 G,6/25/12,4:11 PM,Lamar & Crawford,3,,6/25/12,5:33 PM,Lamar & Crawford,1,12.30,11.69,492,82,BCycle 1.0,$0.00 ,,
141444,,24 Hour Kiosk,025 G,6/25/12,4:10 PM,Lamar & Crawford,2,,6/25/12,4:10 PM,Lamar & Crawford,2,0.00,0.00,0,0,BCycle 1.0,$0.00 ,,
141387,,24 Hour Kiosk,444 G,6/25/12,2:28 PM,City Hall,9,,6/25/12,3:09 PM,Lamar & Crawford,3,6.20,5.89,248,41,BCycle 1.0,$0.00 ,,
141387,,24 Hour Kiosk,444 G,6/25/12,1:40 PM,Market Square,6,,6/25/12,2:06 PM,City Hall,9,3.90,3.71,156,26,BCycle 1.0,$0.00 ,,
141387,,24 Hour Kiosk,222,6/25/12,1:37 PM,Market Square,2,,6/25/12,1:40 PM,Market Square,2,0.40,0.38,16,3,BCycle 1.0,$0.00 ,,
141387,,24 Hour Kiosk,444 G,6/25/12,1:14 PM,Lamar & Crawford,1,,6/25/12,1:30 PM,Market Square,6,2.40,2.28,96,16,BCycle 1.0,$0.00 ,,
141308,,24 Hour Kiosk,533 CRACKED FRAME,6/25/12,12:38 PM,Market Square,4,,6/25/12,12:57 PM,Market Square,4,2.80,2.66,112,19,BCycle 1.0,$0.00 ,,
141310,,24 Hour Kiosk,250 R,6/25/12,10:16 AM,Market Square,2,,6/25/12,11:18 AM,Market Square,8,9.30,8.84,372,62,BCycle 1.0,$0.00 ,,
141324,,24 Hour Kiosk,160 G CRACKED FRAME,6/25/12,9:34 AM,City Hall,2,,6/25/12,10:48 AM,City Hall,3,11.10,10.55,444,74,BCycle 1.0,$0.00 ,,
141210,66762,24 Hour Pass,440 G,6/25/12,9:29 AM,City Hall,5,,6/25/12,10:44 AM,City Hall,5,11.20,10.64,448,75,BCycle 1.0,$0.00 ,,
141207,77845,24 Hour Pass,402 G CRACKED FRAME,6/25/12,9:28 AM,City Hall,1,,6/25/12,10:44 AM,City Hall,2,11.40,10.83,456,76,BCycle 1.0,$0.00 ,,
141322,,24 Hour Kiosk,222,6/25/12,9:27 AM,Market Square,2,,6/25/12,12:53 PM,Market Square,2,18.00,17.10,720,206,BCycle 1.0,$8.00 ,,
141310,,24 Hour Kiosk,250 R,6/25/12,8:55 AM,Market Square,6,,6/25/12,10:15 AM,Market Square,2,12.00,11.40,480,80,BCycle 1.0,$0.00 ,,
141310,,24 Hour Kiosk,250 R,6/25/12,8:31 AM,Lamar & Crawford,4,,6/25/12,8:54 AM,Market Square,6,3.40,3.23,136,23,BCycle 1.0,$0.00 ,,
128313,77002,Annual Membership,402 G CRACKED FRAME,6/25/12,8:15 AM,Market Square,8,,6/25/12,8:23 AM,City Hall,1,1.20,1.14,48,8,BCycle 1.0,$0.00 ,,
141308,,24 Hour Kiosk,160 G CRACKED FRAME,6/25/12,8:03 AM,City Hall,2,,6/25/12,8:46 AM,City Hall,2,6.40,6.08,256,43,BCycle 1.0,$0.00 ,,
141301,,24 Hour Kiosk,444 G,6/25/12,6:28 AM,Lamar & Crawford,1,,6/25/12,7:13 AM,Lamar & Crawford,1,6.80,6.46,272,45,BCycle 1.0,$0.00 ,,
141301,,24 Hour Kiosk,444 G,6/25/12,6:27 AM,Lamar & Crawford,1,,6/25/12,6:28 AM,Lamar & Crawford,1,0.20,0.19,8,1,BCycle 1.0,$0.00 ,,
140992,,24 Hour Kiosk,196 G CRACKED FRAME,6/24/12,11:26 AM,Lamar & Crawford,6,,6/24/12,3:28 PM,Lamar & Crawford,7,18.00,17.10,720,242,BCycle 1.0,$12.00 ,,
140946,,24 Hour Kiosk,025 G,6/24/12,9:36 AM,City Hall,1,,6/24/12,1:09 PM,Lamar & Crawford,2,18.00,17.10,720,213,BCycle 1.0,$10.00 ,,
140946,,24 Hour Kiosk,500 G CRACKED FRAME,6/24/12,9:35 AM,City Hall,7,,6/24/12,9:35 AM,City Hall,7,0.00,0.00,0,0,BCycle 1.0,$0.00 ,,
140946,,24 Hour Kiosk,500 G CRACKED FRAME,6/24/12,9:34 AM,City Hall,7,,6/24/12,9:34 AM,City Hall,7,0.00,0.00,0,0,BCycle 1.0,$0.00 ,,
137722,77002,24 Hour Pass,222,6/24/12,8:48 AM,Market Square,6,,6/24/12,10:26 AM,Market Square,2,14.70,13.97,588,98,BCycle 1.0,$2.00 ,,
140804,,24 Hour Kiosk,196 G CRACKED FRAME,6/24/12,8:34 AM,Lamar & Crawford,9,,6/24/12,9:05 AM,Lamar & Crawford,6,4.60,4.37,184,31,BCycle 1.0,$0.00 ,,
140841,,24 Hour Kiosk,250 R,6/23/12,7:22 PM,Lamar & Crawford,6,,6/24/12,11:08 AM,Lamar & Crawford,4,18.00,17.10,720,946,BCycle 1.0,,85,$0.00 
128413,,24 Hour Kiosk,196 G CRACKED FRAME,6/23/12,6:30 PM,Lamar & Crawford,9,,6/23/12,7:34 PM,Lamar & Crawford,9,9.60,9.12,384,64,BCycle 1.0,$0.00 ,,
128413,,24 Hour Kiosk,314 G CRACKED FRAME,6/23/12,6:29 PM,Lamar & Crawford,7,,6/23/12,7:35 PM,Lamar & Crawford,8,9.90,9.41,396,66,BCycle 1.0,$0.00 ,,
140804,,24 Hour Kiosk,250 R,6/23/12,6:06 PM,Lamar & Crawford,5,,6/23/12,6:52 PM,Lamar & Crawford,6,6.90,6.56,276,46,BCycle 1.0,$0.00 ,,
140802,,24 Hour Kiosk,160 G CRACKED FRAME,6/23/12,6:03 PM,City Hall,2,,6/23/12,7:05 PM,City Hall,2,9.30,8.84,372,62,BCycle 1.0,$0.00 ,,
140801,,24 Hour Kiosk,025 G,6/23/12,6:02 PM,City Hall,1,,6/23/12,7:05 PM,City Hall,1,9.40,8.93,376,63,BCycle 1.0,$0.00 ,,
140758,,24 Hour Kiosk,444 G,6/23/12,4:43 PM,Lamar & Crawford,3,,6/24/12,9:11 AM,Lamar & Crawford,1,18.00,17.10,720,988,BCycle 1.0,,85,$0.00 
140490,,24 Hour Kiosk,277 G,6/23/12,3:40 PM,Market Square,2,,6/23/12,4:08 PM,City Hall,6,4.20,3.99,168,28,BCycle 1.0,$0.00 ,,
140695,,24 Hour Kiosk,160 G CRACKED FRAME,6/23/12,3:12 PM,City Hall,5,,6/23/12,4:22 PM,City Hall,2,10.50,9.98,420,70,BCycle 1.0,$0.00 ,,
140695,,24 Hour Kiosk,025 G,6/23/12,3:12 PM,City Hall,4,,6/23/12,4:22 PM,City Hall,1,10.50,9.98,420,70,BCycle 1.0,$0.00 ,,
140490,,24 Hour Kiosk,533 CRACKED FRAME,6/23/12,2:28 PM,Lamar & Crawford,4,,6/23/12,3:39 PM,Market Square,4,10.60,10.07,424,71,BCycle 1.0,$0.00 ,,
140611,,24 Hour Kiosk,440 G,6/23/12,2:26 PM,Lamar & Crawford,8,,6/23/12,3:21 PM,City Hall,5,8.20,7.79,328,55,BCycle 1.0,$0.00 ,,
140611,,24 Hour Kiosk,022 G PRIDE RETIRED,6/23/12,2:25 PM,Lamar & Crawford,6,,6/23/12,3:21 PM,City Hall,4,8.40,7.98,336,56,BCycle 1.0,$0.00 ,,
140611,,24 Hour Kiosk,444 G,6/23/12,1:41 PM,City Hall,3,,6/23/12,2:25 PM,Lamar & Crawford,3,6.60,6.27,264,44,BCycle 1.0,$0.00 ,,
140611,,24 Hour Kiosk,250 R,6/23/12,1:40 PM,City Hall,2,,6/23/12,2:24 PM,Lamar & Crawford,5,6.60,6.27,264,44,BCycle 1.0,$0.00 ,,
140599,,24 Hour Kiosk,314 G CRACKED FRAME,6/23/12,1:25 PM,Lamar & Crawford,5,,6/23/12,2:25 PM,Lamar & Crawford,7,9.00,8.55,360,60,BCycle 1.0,$0.00 ,,
140594,77429,24 Hour Pass,196 G CRACKED FRAME,6/23/12,1:24 PM,Lamar & Crawford,1,,6/23/12,2:25 PM,Lamar & Crawford,9,9.20,8.74,368,61,BCycle 1.0,$0.00 ,,
140593,,24 Hour Kiosk,222,6/23/12,1:22 PM,Market Square,6,,6/23/12,2:30 PM,Market Square,6,10.20,9.69,408,68,BCycle 1.0,$0.00 ,,
140593,,24 Hour Kiosk,277 G,6/23/12,1:21 PM,Market Square,4,,6/23/12,2:30 PM,Market Square,2,10.40,9.88,416,69,BCycle 1.0,$0.00 ,,
140490,,24 Hour Kiosk,533 CRACKED FRAME,6/23/12,1:14 PM,Market Square,2,,6/23/12,2:26 PM,Lamar & Crawford,4,10.80,10.26,432,72,BCycle 1.0,$0.00 ,,
140496,,24 Hour Kiosk,196 G CRACKED FRAME,6/23/12,12:29 PM,City Hall,1,,6/23/12,1:11 PM,Lamar & Crawford,1,6.30,5.99,252,42,BCycle 1.0,$0.00 ,,
140496,,24 Hour Kiosk,196 G CRACKED FRAME,6/23/12,11:09 AM,Lamar & Crawford,3,,6/23/12,11:43 AM,City Hall,1,5.10,4.85,204,34,BCycle 1.0,$0.00 ,,
140490,,24 Hour Kiosk,222,6/23/12,11:06 AM,City Hall,1,,6/23/12,12:11 PM,Market Square,6,9.80,9.31,392,65,BCycle 1.0,$0.00 ,,
128313,77002,Annual Membership,533 CRACKED FRAME,6/22/12,9:19 PM,Lamar & Crawford,2,,6/22/12,9:28 PM,Market Square,2,1.40,1.33,56,9,BCycle 1.0,$0.00 ,,
128313,77002,Annual Membership,314 G CRACKED FRAME,6/22/12,7:48 PM,Market Square,2,,6/22/12,7:58 PM,Lamar & Crawford,5,1.50,1.43,60,10,BCycle 1.0,$0.00 ,,
140313,,24 Hour Kiosk,196 G CRACKED FRAME,6/22/12,6:22 PM,Lamar & Crawford,3,,6/22/12,7:00 PM,Lamar & Crawford,3,5.70,5.42,228,38,BCycle 1.0,$0.00 ,,
140313,,24 Hour Kiosk,533 CRACKED FRAME,6/22/12,6:21 PM,Lamar & Crawford,2,,6/22/12,9:19 PM,Lamar & Crawford,2,18.00,17.10,720,178,BCycle 1.0,$6.00 ,,
123675,77010,Annual Membership,222,6/22/12,5:45 PM,Lamar & Crawford,5,,6/22/12,5:54 PM,City Hall,1,1.40,1.33,56,9,BCycle 1.0,$0.00 ,,
128313,77002,Annual Membership,402 G CRACKED FRAME,6/22/12,4:55 PM,City Hall,6,,6/22/12,5:03 PM,Market Square,8,1.20,1.14,48,8,BCycle 1.0,$0.00 ,,
132121,77002,Annual Membership,024 G,6/22/12,2:01 PM,Market Square,6,,6/22/12,4:13 PM,Market Square,10,18.00,17.10,720,132,BCycle 1.0,$4.00 ,,
123458,,Not Applicable,196 G CRACKED FRAME,6/22/12,11:43 AM,Lamar & Crawford,9,,6/22/12,11:43 AM,Lamar & Crawford,3,0.00,0.00,0,0,BCycle 1.0,$0.00 ,,
140105,,24 Hour Kiosk,250 R,6/22/12,9:01 AM,City Hall,2,,6/22/12,9:58 AM,City Hall,2,8.60,8.17,344,57,BCycle 1.0,$0.00 ,,
123458,,Not Applicable,444 G,6/22/12,8:58 AM,City Hall,3,,6/22/12,8:59 AM,City Hall,3,0.20,0.19,8,1,BCycle 1.0,$0.00 ,,
123458,,Not Applicable,024 G,6/22/12,8:50 AM,City Hall,1,,6/22/12,9:07 AM,Market Square,6,2.60,2.47,104,17,BCycle 1.0,$0.00 ,,
123458,,Not Applicable,277 G,6/22/12,8:49 AM,City Hall,9,,6/22/12,9:08 AM,Market Square,4,2.80,2.66,112,19,BCycle 1.0,$0.00 ,,
128313,77002,Annual Membership,277 G,6/22/12,8:10 AM,Market Square,6,,6/22/12,8:19 AM,City Hall,9,1.40,1.33,56,9,BCycle 1.0,$0.00 ,,
126806,77089,Annual Membership,277 G,6/22/12,6:26 AM,Market Square,3,,6/22/12,6:43 AM,Market Square,6,2.60,2.47,104,17,BCycle 1.0,$0.00 ,,
122846,77007,Not Applicable,402 G CRACKED FRAME,6/21/12,9:09 PM,City Hall,6,,6/21/12,9:15 PM,City Hall,6,0.90,0.86,36,6,BCycle 1.0,$0.00 ,,
122846,77007,Not Applicable,024 G,6/21/12,9:06 PM,City Hall,1,,6/21/12,9:07 PM,City Hall,1,0.20,0.19,8,1,BCycle 1.0,$0.00 ,,
122846,77007,Not Applicable,402 G CRACKED FRAME,6/21/12,8:48 PM,Market Square,9,,6/21/12,9:05 PM,City Hall,6,2.60,2.47,104,17,BCycle 1.0,$0.00 ,,
128313,77002,Annual Membership,314 G CRACKED FRAME,6/21/12,7:26 PM,City Hall,6,,6/21/12,7:33 PM,Market Square,2,1.00,0.95,40,7,BCycle 1.0,$0.00 ,,
140011,,24 Hour Kiosk,277 G,6/21/12,6:59 PM,Market Square,3,,6/21/12,9:53 PM,Market Square,3,18.00,17.10,720,174,BCycle 1.0,$6.00 ,,
123335,77042,Annual Membership,250 R,6/21/12,3:22 PM,City Hall,2,,6/21/12,5:06 PM,City Hall,2,15.60,14.82,624,104,BCycle 1.0,$2.00 ,,
139802,,24 Hour Kiosk,250 R,6/21/12,10:51 AM,City Hall,3,,6/21/12,12:58 PM,City Hall,2,18.00,17.10,720,127,BCycle 1.0,,85,$0.00 
123335,77042,Annual Membership,444 G,6/21/12,10:50 AM,City Hall,2,,6/21/12,1:51 PM,City Hall,3,18.00,17.10,720,181,BCycle 1.0,,85,$0.00 
128313,77002,Annual Membership,157 CRACKED FRAME,6/21/12,8:16 AM,Market Square,4,,6/21/12,8:24 AM,City Hall,8,1.20,1.14,48,8,BCycle 1.0,$0.00 ,,
125290,,24 Hour Kiosk,024 G,6/21/12,8:11 AM,City Hall,1,,6/21/12,1:51 PM,City Hall,1,18.00,17.10,720,340,BCycle 1.0,,85,$0.00 
139776,,24 Hour Kiosk,533 CRACKED FRAME,6/21/12,8:08 AM,Lamar & Crawford,2,,6/21/12,9:12 AM,Lamar & Crawford,2,9.60,9.12,384,64,BCycle 1.0,$0.00 ,,
